id_img,label
23520,sadness
25821,sadness
27670,sadness
11907,sadness
17414,sadness
25218,sadness
8153,sadness
27052,sadness
28017,sadness
28488,sadness
22805,sadness
20074,sadness
11685,sadness
17884,sadness
26871,sadness
15320,sadness
11691,sadness
28562,sadness
11352,sadness
6704,sadness
17602,sadness
10631,sadness
15161,sadness
15707,sadness
12611,sadness
7621,sadness
22740,sadness
27407,sadness
3082,sadness
12797,sadness
28041,sadness
9122,sadness
15239,sadness
317,sadness
18771,sadness
19596,sadness
17608,sadness
1984,sadness
16487,sadness
12849,sadness
12170,sadness
25111,sadness
18836,sadness
13943,sadness
27640,sadness
17984,sadness
11077,sadness
13727,sadness
20894,sadness
13917,sadness
8036,sadness
10683,sadness
16278,sadness
26265,sadness
25768,sadness
4738,sadness
28348,sadness
11884,sadness
19509,sadness
10992,sadness
9892,sadness
16455,sadness
8814,sadness
25733,sadness
14822,sadness
22732,sadness
8336,sadness
16408,sadness
18733,sadness
14223,sadness
16838,sadness
25736,sadness
13153,sadness
28377,sadness
22804,sadness
8116,sadness
9549,sadness
6574,sadness
2166,sadness
19879,sadness
2785,sadness
2312,sadness
27587,sadness
6994,sadness
18564,sadness
16125,sadness
24399,sadness
28299,sadness
28691,sadness
16861,sadness
19613,sadness
9256,sadness
22344,sadness
16619,sadness
24871,sadness
13283,sadness
10483,sadness
15687,sadness
13106,sadness
11365,sadness
8966,sadness
12111,sadness
16629,sadness
24322,sadness
23412,sadness
